primaryTitle,startYear,numVotes,averageRating
Lost and Delirious,2001,23518,6.8
Heaven,2002,26003,6.9
Mostly Martha,2001,8896,7.2
Before Night Falls,2000,27391,7.1
Kabhi Khushi Kabhie Gham...,2001,63585,7.5
Storytelling,2001,18959,6.8
Unfaithful,2002,108358,6.7
How to Lose a Guy in 10 Days,2003,327875,6.6
The Blue Bead,1974,10486,7.8
Sex and Lucía,2001,40780,7.0
The Piano Teacher,2001,82300,7.5
The Quiet American,2002,31238,7.0
Lantana,2001,20923,7.2
My Big Fat Greek Wedding,2002,151943,6.6
Vanilla Sky,2001,311064,6.9
Abbas in Flower,1982,12060,8.0
The Girl with the Red Scarf,1977,18339,8.4
The Girl Next Door,2004,265936,6.7
Monsoon Wedding,2001,26726,7.3
The Last Kiss,2001,9136,6.9
The Majestic,2001,61125,6.9
Jalla! Jalla!,2000,15448,6.8
Punch-Drunk Love,2002,198994,7.3
Read My Lips,2001,16209,7.3
The Ignorant Fairies,2001,10852,7.3
The Hours,2002,147759,7.5
Secretary,2002,109663,6.9
About a Boy,2002,199587,7.1
The Importance of Being Earnest,2002,26111,6.8
Better Luck Tomorrow,2002,11048,7.0
Iris,2001,19943,7.0
A Walk to Remember,2002,232479,7.3
Il Mare,2000,10203,7.5
Millennium Mambo,2001,8714,6.9
The Spanish Apartment,2002,44164,7.3
Gadar: Ek Prem Katha,2001,16831,7.3
I Served the King of England,2006,8558,7.3
Monster's Ball,2001,97596,7.0
Bend It Like Beckham,2002,124082,6.7
Talk to Her,2002,120991,7.9
"He Loves Me, He Loves Me Not",2002,20190,7.1
Dil Chahta Hai,2001,80291,8.0
The Rules of Attraction,2002,55775,6.6
The Phantom of the Opera,2004,139409,7.2
My Sassy Girl,2001,53291,7.9
Rent,2005,58399,6.9
Far from Heaven,2002,51804,7.3
All the Real Girls,2003,11323,6.7
I Capture the Castle,2003,8409,6.8
Good Bye Lenin!,2003,160553,7.7
Bad Guy,2001,11253,6.6
The Shape of Things,2003,12202,6.6
Nicholas Nickleby,2002,15120,7.1
The Dreamers,2003,141927,7.1
The Man Without a Past,2002,29206,7.6
The Crime of Padre Amaro,2002,15064,6.7
Love Actually,2003,582994,7.5
My Life Without Me,2003,26704,7.4
Open Hearts,2002,11726,7.5
Open Range,2003,85150,7.4
The Cooler,2003,37376,6.9
Oasis,2002,11793,7.8
Lakshya,2004,28281,7.8
Wicker Park,2004,60139,6.9
Dot the I,2003,9181,6.7
Under the Tuscan Sun,2003,65724,6.8
